type,value,context,confidence,first_seen,last_seen,case_count,cases,sources
path,sync.ps1,USB-propagation test script staged in hidden .conf directory (executed calc.exe as test payload),medium,2026-06-01,2026-06-01,1,2026-06-01_GREYVIBE-PhantomRelay-LegionRelay-Ukraine,WithSecure
path,UTC--,Geth keystore filename prefix for encrypted private keys; access by a non-wallet process is suspicious,medium,2026-06-14,2026-06-14,1,2026-06-14_Humanity-Protocol-DPRK-Bridge-KeyTheft,analysis (keystore convention)
path,uxtheme.dll,System-named DLL side-loaded from a non-System32 path (Cavern Agent); load outside System32/SysWOW64/WinSxS is the tell,high,2026-07-10,2026-07-10,1,2026-07-10_Cavern-Manticore-Iran-MOIS-Modular-DotNet-C2,Check Point / gbhackers
path,verify_api.php,Montana Empire kit verification/API PHP endpoint,high,2026-07-08,2026-07-08,1,2026-07-08_Phantom-Squatting-AI-Hallucinated-Domains-Montana-Empire,Unit 42 Phantom Squatting (2026-06-30)
path,wallet.dat,Wallet key database filename; access by a non-wallet/remote-session process is suspicious,medium,2026-06-14,2026-06-14,1,2026-06-14_Humanity-Protocol-DPRK-Bridge-KeyTheft,analysis (wallet convention)
path,wermgr.exe,Windows Error Reporting Manager — legitimate copy only ever runs from C:\Windows\System32\ or \SysWOW64\; off-path SYSTEM spawn is the MiniPlasma payload execution stage,high,2026-05-29,2026-05-29,1,2026-05-29_MiniPlasma-CVE-2020-17103-Silent-Regression-NightmareEclipse,https://www.bleepingcomputer.com/news/microsoft/new-windows-miniplasma-zero-day-exploit-gives-system-access-poc-released/
path,wp-content/uploads/**/*.php,PHP web shell drop location after admin takeover; uploads should contain zero PHP,medium,2026-06-04,2026-06-04,1,2026-06-04_Kirki-CVE-2026-8206-WP-AccountTakeover,analysis
path,~/.aws/config,AWS credential file probed by Agentjacking payload during collection stage,high,2026-06-20,2026-06-20,1,2026-06-20_Agentjacking-Sentry-MCP-DSN-Injection,Tenet Security evidence captures 2026-06-17
path,~/.aws/credentials,AWS key pair file probed by Agentjacking payload,high,2026-06-20,2026-06-20,1,2026-06-20_Agentjacking-Sentry-MCP-DSN-Injection,Tenet Security evidence captures 2026-06-17
path,~/.cache/.sys-update-check,Infection marker confirming rope.pyz execution on the host,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,Wiz 2026-05-19
path,~/.cache/.sys-update-check-k8s,Infection marker confirming Kubernetes lateral branch ran,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,Wiz 2026-05-19
path,~/.config/gh/hosts.yml,GitHub CLI credentials probed by Agentjacking payload,medium,2026-06-20,2026-06-20,1,2026-06-20_Agentjacking-Sentry-MCP-DSN-Injection,Tenet Security evidence captures 2026-06-17
path,~/.docker/config.json,Docker registry credentials probed by Agentjacking payload,high,2026-06-20,2026-06-20,1,2026-06-20_Agentjacking-Sentry-MCP-DSN-Injection,Tenet Security evidence captures 2026-06-17
path,~/.npm/_npx/,Directory where npm caches one-off npx packages; contains attack payload after Agentjacking execution,medium,2026-06-20,2026-06-20,1,2026-06-20_Agentjacking-Sentry-MCP-DSN-Injection,Tenet Security blog 2026-06-17
path,~/.npmrc,npm auth token file probed by Agentjacking payload,high,2026-06-20,2026-06-20,1,2026-06-20_Agentjacking-Sentry-MCP-DSN-Injection,Tenet Security evidence captures 2026-06-17
path,~/.ssh/id_rsa,SSH private key probed by Agentjacking payload; SSH agent socket also confirmed accessible,high,2026-06-20,2026-06-20,1,2026-06-20_Agentjacking-Sentry-MCP-DSN-Injection,Tenet Security evidence captures 2026-06-17
path,~/Library/Keychains/login.keychain-db,Login Keychain database read directly by the stealer,high,2026-05-30,2026-05-30,1,2026-05-30_AMOS-OpenClaw-Skill-macOS-Stealer,glueckkanja
pe_string,vagrant\Documents\Visual Studio 2013\Projects\Source\Release\Source.pdb,DynoWiper PDB heuristic,medium,2026-05-04,2026-05-04,1,2026-05-04_C0063-Poland-Wiper,ESET / SANS
port,135/tcp (RPC EPM) and dynamic RPC port,Netlogon RPC reachability via ncacn_ip_tcp,high,2026-06-05,2026-06-05,1,2026-06-05_Netlogon-CVE-2026-41089-DC-RCE,analysis
port,443,OCPP over wss:// (TLS) - expected secure transport,high,2026-06-06,2026-06-06,1,2026-06-06_OCPP-EVCharging-ABB-TerraAC-CVE-2025-5517,OCA OCPP spec
port,445/tcp + \PIPE\netlogon named pipe,Netlogon RPC reachability via ncacn_np over SMB,high,2026-06-05,2026-06-05,1,2026-06-05_Netlogon-CVE-2026-41089-DC-RCE,analysis
port,80,Cleartext OCPP over ws:// (no TLS) - the MITM precondition for CVE-2025-5517 and most exposure,high,2026-06-06,2026-06-06,1,2026-06-06_OCPP-EVCharging-ABB-TerraAC-CVE-2025-5517,SaiFlow
port,8008/TCP,rsocx reverse SOCKS5 destination,high,2026-05-04,2026-05-04,1,2026-05-04_C0063-Poland-Wiper,ESET
port,8080,Common alternate cleartext OCPP/CSMS WebSocket port,medium,2026-06-06,2026-06-06,1,2026-06-06_OCPP-EVCharging-ABB-TerraAC-CVE-2025-5517,OCPP deployments
regkey,HKCU\Software\CarEmu\FirstInstallTime,Silver Fox ABCDoor install timestamp tracker registry key,high,2026-05-18,2026-05-18,1,2026-05-18_SilverFox-ABCDoor-Tax-Phishing,Kaspersky Securelist 2026-04-30
regkey,HKCU\Software\CarEmu\InstallChannel,Silver Fox ABCDoor channel/campaign tracker registry key,high,2026-05-18,2026-05-18,1,2026-05-18_SilverFox-ABCDoor-Tax-Phishing,Kaspersky Securelist 2026-04-30
regkey,HKCU\Software\Microsoft\Windows\CurrentVersion\Run,ModeloRAT persistence Run key masquerading as AnyDesk/Splashtop/Comms,high,2026-07-07,2026-07-07,1,2026-07-07_KongTuke-Mistic-MTLBackdoor-IAB-ClickFix,Symantec Threat Hunter Team Backdoor.Mistic (2026-06-24)
regkey,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\AppClient,ABCDoor persistence value pointing to pythonw.exe -m appclient,high,2026-05-18,2026-05-18,1,2026-05-18_SilverFox-ABCDoor-Tax-Phishing,Kaspersky Securelist 2026-04-30
regkey,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\AppResolver,EtherRAT Run key persistence pointing at conhost headless node.exe,high,2026-05-15,2026-05-15,1,2026-05-15_EtherRAT-TukTuk-Gentlemen,DFIR Report TB40048
regkey,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\EdgeApp,Persistence anchor (Run-key masquerade for OYSTERSHUCK / OYSTERBLUES),high,2026-05-25,2026-05-25,1,2026-05-25_UAC0057-OYSTERFRESH-Prometheus-Ukraine,CERT-UA-6315762
regkey,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\MicrosoftEdge,Variant Run-key masquerade name observed in companion campaigns,medium,2026-05-25,2026-05-25,1,2026-05-25_UAC0057-OYSTERFRESH-Prometheus-Ukraine,CERT-UA-6315762
regkey,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\MicrosoftEdgeUpdate,Persistence anchor (Run-key masquerade for OYSTERSHUCK / OYSTERBLUES),high,2026-05-25,2026-05-25,1,2026-05-25_UAC0057-OYSTERFRESH-Prometheus-Ukraine,CERT-UA-6315762
regkey,HKCU\Software\Neunative,SDK UUID persistence (_uuid generated with UuidCreate),high,2026-06-28,2026-06-28,1,2026-06-28_RoboVPN-Neunative-Vo1d-Popa-Residential-Proxy-Botnet,Nokia Deepfield ERT 2026-06-18
regkey,HKEY_USERS\.DEFAULT\Volatile Environment\windir,SYSTEM-account windir env var hijacked by MiniPlasma to redirect %windir% into attacker-controlled folder,high,2026-05-29,2026-05-29,1,2026-05-29_MiniPlasma-CVE-2020-17103-Silent-Regression-NightmareEclipse,https://github.com/arch1m3d/MiniPlasma-Detection
regkey,HKEY_USERS\<sid>\Software\Policies\Microsoft\CloudFiles\BlockedApps,Cross-boundary registry write target the cldflt CfAbortHydration primitive uses,high,2026-05-29,2026-05-29,1,2026-05-29_MiniPlasma-CVE-2020-17103-Silent-Regression-NightmareEclipse,https://www.rescana.com/post/miniplasma-zero-day-in-windows-cloud-files-mini-filter-driver-enables-system-privilege-escalation-fully-patched-windo
regkey,HKLM\SYSTEM\CurrentControlSet\Control\Safeboot\Network\irnagentd,Safe Mode persistence service entry for MDeployer DLL variant,high,2026-05-19,2026-05-19,1,2026-05-19_Embargo-Rust-SafeMode-BYOVD,ESET WeLiveSecurity Oct 2024
regkey,HKLM\SYSTEM\CurrentControlSet\Control\SafeBoot\Network\Remote Access Service,Safe Mode with Networking persistence subkey,high,2026-05-26,2026-05-26,1,2026-05-26_VenomousHelper-STAC6405-Dual-RMM-IAB,Securonix 2026-05-04
regkey,HKLM\SYSTEM\CurrentControlSet\Control\Secureboot\MicrosoftUpdateManagedOptIn,DWORD 0x5944 opt-in that authorizes Windows Update to perform the managed certificate transition,high,2026-06-07,2026-06-07,1,2026-06-07_SecureBoot-2011-Cert-Expiry-Bootkit-Exposure,Microsoft
regkey,HKLM\SYSTEM\CurrentControlSet\Control\SecureBoot\State\UEFISecureBootEnabled,OS-reported Secure Boot enable flag - not ground truth on its own,medium,2026-06-07,2026-06-07,1,2026-06-07_SecureBoot-2011-Cert-Expiry-Bootkit-Exposure,Microsoft
regkey,HKLM\SYSTEM\CurrentControlSet\Services\hlpdrv,Kernel driver service registration anchor,medium,2026-05-12,2026-05-12,1,2026-05-12_Qilin-EDR-Killer-msimg32,Cisco Talos
regkey,HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters\MaxMpxCt,Set to 65535 by the Windows variant to widen SMB concurrency for mass file access,medium,2026-06-09,2026-06-09,1,2026-06-09_Kyber-Dual-ESXi-Windows-Backup-Hypervisor-Ransomware,Rapid7
regkey,HKLM\SYSTEM\CurrentControlSet\Services\Proxmon,Service registration for the vulnerable driver under rotated name Proxmon,medium,2026-05-19,2026-05-19,1,2026-05-19_Embargo-Rust-SafeMode-BYOVD,ESET WeLiveSecurity Oct 2024
regkey,HKLM\SYSTEM\CurrentControlSet\Services\Remote Access Service,Windows service registration for the SimpleHelp RAT,high,2026-05-26,2026-05-26,1,2026-05-26_VenomousHelper-STAC6405-Dual-RMM-IAB,Securonix 2026-05-04
regkey,HKLM\SYSTEM\CurrentControlSet\Services\rwdrv,Kernel driver service registration anchor,medium,2026-05-12,2026-05-12,1,2026-05-12_Qilin-EDR-Killer-msimg32,Cisco Talos
regkey,HKLM\SYSTEM\CurrentControlSet\Services\Sysmon64,Service registration for the vulnerable driver under rotated name Sysmon64 (off-canonical path),high,2026-05-19,2026-05-19,1,2026-05-19_Embargo-Rust-SafeMode-BYOVD,ESET WeLiveSecurity Oct 2024
regkey,HKLM\SYSTEM\CurrentControlSet\Services\Sysprox,Service registration for the vulnerable driver under rotated name Sysprox,high,2026-05-19,2026-05-19,1,2026-05-19_Embargo-Rust-SafeMode-BYOVD,ESET WeLiveSecurity Oct 2024
regkey,SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows,Registry path referenced in scr.mui as a persistence anchor,medium,2026-05-22,2026-05-22,1,2026-05-22_RedLamassu-JFMBackdoor-Showboat-Telecom,PwC TI 2026-05-21
regkey,Windows Check Updater,Scheduled-task name registered by fake Windows Update .NET component used for LegionRelay UAC elevation,medium,2026-06-01,2026-06-01,1,2026-06-01_GREYVIBE-PhantomRelay-LegionRelay-Ukraine,WithSecure
regkey,{4590F811-1D3A-11D0-891F-00AA004B2E24},SECONDARY COM Elevation Moniker CLSID abused by Remus Stealer for UAC-less elevation,medium,2026-06-02,2026-06-02,1,2026-06-02_Aur0ra-NoRename-InPlace-Ransomware,CYFIRMA
sha1,01d00d3dd8bc8fd92dae9e04d0f076cb3158dc9c,msimg32.dll Qilin loader,high,2026-05-12,2026-05-12,1,2026-05-12_Qilin-EDR-Killer-msimg32,Cisco Talos
sha1,02ee423f1cd1a123169ef1e4e7d40dbb2139d86b,ProSpy — Botim Pro (im.thebot.mesenger) 2025-08-17,high,2026-06-22,2026-06-22,1,2026-06-22_prospy-bitter-mena,Lookout 2026-04-08
sha1,03bbf452b52fb318196d9c193fd178a79a6d7f9b,actions-cool/issues-helper imposter commit for tag v3.6.3,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,071e169dfb36005b3262b3853c9894698b8b303b,actions-cool/issues-helper imposter commit for tag v2.4.0,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,114ec028a3fc4ed50056ee8166b0c39acff6ff03,v72HYLU3OpRBznc.ini SHA1 alternate hash,high,2026-05-15,2026-05-15,1,2026-05-15_EtherRAT-TukTuk-Gentlemen,DFIR Report TB40048
sha1,12500F6C87CE62712A0ED6652C57468D15C14223,IMFForceDelete IObit filter driver — Win64/VulnDriver.IObit.D.gen,high,2026-06-26,2026-06-26,1,2026-06-26_GentleKiller-BYOVD-Detection-Engineering,ESET Research 2026-06-18
sha1,147337a919d92f4bf42f02843682d694650f1e22,actions-cool/issues-helper imposter commit for tag v3,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,150764A71DEEF498DE6F8C95ECCCB4455C1B601F,SPECTRALVIPER backdoor (SetupUi.dll),high,2026-06-15,2026-06-15,1,2026-06-15_OceanLotus-SPECTRALVIPER-FireAnt-SupplyChain,ESET 2026-06-11
sha1,154d67f871ffa19dce1a7646d5ae4ff00c509ee4,ProSpy — Signal Encryption Plugin (org.thoghtcrime.securesms) 2025-06-16,high,2026-06-22,2026-06-22,1,2026-06-22_prospy-bitter-mena,Lookout 2026-04-08
sha1,15c89f718cd325833aad8000d3ec72e2660f6584,actions-cool/issues-helper imposter commit for tag v3.3.0,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,15dc537110a44b0625622e82b7d6ca95583f276a,actions-cool/issues-helper imposter commit for tag v1.4,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,1783c75aca241253d0a58ab9aa43080d4475f5ec,Tarball shasum viem-utils-core@1.0.0,high,2026-05-07,2026-05-07,1,2026-05-07_EVM-DeFi-npm-typosquat-namikazesarada,registry.npmjs.org
sha1,19A69F856EFA811C376F68E4FEB0997B4724F8BD,SPECTRALVIPER downloader (setup.exe) served from FireAnt MetaKit update server,high,2026-06-15,2026-06-15,1,2026-06-15_OceanLotus-SPECTRALVIPER-FireAnt-SupplyChain,ESET 2026-06-11
sha1,1c9e803c80cc7fed000022d4c94f4b5bc2e90062,actions-cool/issues-helper imposter commit for tag v3.8.0,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,1FA071303FB846308571E64727501FB98B1C2BE6,havoc.sys Huawei Audio vulnerable driver abused by HavocKiller — Win64/VulnDriver.Huawei.D,high,2026-06-26,2026-06-26,1,2026-06-26_GentleKiller-BYOVD-Detection-Engineering,ESET Research 2026-06-18
sha1,203671479d663755cb5bf8ffbeca6d2b685af7ae,actions-cool/issues-helper imposter commit for tag v1.2,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,257849272e291fb74ff4bee4d3be4796dd35fbbb,actions-cool/issues-helper imposter commit for tag v3.6.2,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,26fa78ccf9dbe970a4bc2911592ec99db809ffe5,ProSpy — Signal Encryption Plugin (org.thoghtcrime.securesms) 2025-05-06,high,2026-06-22,2026-06-22,1,2026-06-22_prospy-bitter-mena,Lookout 2026-04-08
sha1,2ab0aa3449ffe526ea64489193955d82a6848669,actions-cool/maintain-one-comment imposter commit for tag v3.1.0,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,2BA9BF8DD320990119F42F6F68846D8FB14194D6,MDeployer fdasvc.exe - EXE variant,high,2026-05-19,2026-05-19,1,2026-05-19_Embargo-Rust-SafeMode-BYOVD,ESET WeLiveSecurity Oct 2024
sha1,2F86898528C6CAB3540C486A9BFAA0C029B73950,GentleKiller Network Blocker variant MB2.exe Themida-protected — Win64/KillAV.EA,high,2026-06-26,2026-06-26,1,2026-06-26_GentleKiller-BYOVD-Detection-Engineering,ESET Research 2026-06-18
sha1,331879F5EEC8892BBD896F90BDBB1BAD0BF63BD6,GentleKiller Javelin variant EASolo2Light.exe (Safetica newer driver),high,2026-06-26,2026-06-26,1,2026-06-26_GentleKiller-BYOVD-Detection-Engineering,ESET Research 2026-06-18
sha1,3480e51eec2be03a70d6fe17507413a96fe5b57d,actions-cool/issues-helper imposter commit for tag v2,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,38174544c6d6e127bbfee0bab031c2370e0a1bec,ProSpy — Signal Encryption Plugin (org.thoghtcrime.securesms) 2025-09-28,high,2026-06-22,2026-06-22,1,2026-06-22_prospy-bitter-mena,Lookout 2026-04-08
sha1,3846bd4230da36f68a4cc1527298ca9ab2652fb9,actions-cool/issues-helper imposter commit for tag v3.3.3,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,3904fe935f1a18fee5dbad6db46a66c9dcffde01,actions-cool/issues-helper imposter commit for tag v1.6,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,3d5ee8429ef00824c0351cba507dfeb92b54f83b,RAMMap.msi SHA1 alternate hash,high,2026-05-15,2026-05-15,1,2026-05-15_EtherRAT-TukTuk-Gentlemen,DFIR Report TB40048
sha1,3f4d6804812734dfe945bbe8ef619f151e4b27f6,actions-cool/issues-helper imposter commit for tag v2.4.2,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,419b34c603623ea8749a98b7153df20e389dd0ec,actions-cool/issues-helper imposter commit for tag v3.5.2,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,43f4dc193503947cb9449fe1cca8d3feb413a52d,ProSpy — ToTok Pro (ae.totok.chat) 2024-12-28,high,2026-06-22,2026-06-22,1,2026-06-22_prospy-bitter-mena,Lookout 2026-04-08
sha1,459b0cfc4dd708b6218b72a7a01dda6c6a7ab0c0,actions-cool/issues-helper imposter commit for tag v3.3.2,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,46eff1378ad0faee27c017ebd97f605548777098,actions-cool/issues-helper imposter commit for tag v2.4.1,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,48FEBB91A10D1462461A012FAFC0918BB028E947,SPECTRALVIPER backdoor loader (DtlCrashCatch.dll) side-loaded by IntelAudioService.exe,high,2026-06-15,2026-06-15,1,2026-06-15_OceanLotus-SPECTRALVIPER-FireAnt-SupplyChain,ESET 2026-06-11
sha1,490194E9BB5128ECA8693AD9E610891C2ED185AF,SPECTRALVIPER downloader (setup.exe) served from FireAnt MetaKit update server,high,2026-06-15,2026-06-15,1,2026-06-15_OceanLotus-SPECTRALVIPER-FireAnt-SupplyChain,ESET 2026-06-11
sha1,4a6ac28684e2b0c48d502b31363ec5dd72f9d7ff,actions-cool/maintain-one-comment imposter commit for tag v3.2.1,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,4AD36AD6C165B5174967020CB1A3358F78D7A283,SPECTRALVIPER downloader (setup.exe) served from FireAnt MetaKit update server,high,2026-06-15,2026-06-15,1,2026-06-15_OceanLotus-SPECTRALVIPER-FireAnt-SupplyChain,ESET 2026-06-11
sha1,4b10341e231301a86c66f6c09e3e4de76d8719fe,actions-cool/issues-helper imposter commit for tag v3.7.2,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,4b69521f9829a1114b94d74fdc1a38f2291d8c34,actions-cool/issues-helper imposter commit for tag v3.5.0,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,4bb72d31eaee87562b70a0cf1b93579bb2b14c23,actions-cool/issues-helper imposter commit for tag v3.6.1,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
sha1,50c7cab6221b24636f0d053679b843a194d8f4a1,ProSpy — Signal Encryption Plugin (org.thoghtcrime.securesms) 2025-10-02,high,2026-06-22,2026-06-22,1,2026-06-22_prospy-bitter-mena,Lookout 2026-04-08
sha1,51176139B0B2220B802C1578A4994DF68DF5BCD1,SPECTRALVIPER downloader (setup.exe) served from FireAnt MetaKit update server,high,2026-06-15,2026-06-15,1,2026-06-15_OceanLotus-SPECTRALVIPER-FireAnt-SupplyChain,ESET 2026-06-11
sha1,511B77459673EC42163F19E300FF1D233B6C39FB,SPECTRALVIPER downloader (setup.exe) served from FireAnt MetaKit update server,high,2026-06-15,2026-06-15,1,2026-06-15_OceanLotus-SPECTRALVIPER-FireAnt-SupplyChain,ESET 2026-06-11
sha1,55253d49c68133ae52e791a3f1f8242b191f5e91,actions-cool/issues-helper imposter commit for tag v2.3.1,high,2026-05-21,2026-05-21,1,2026-05-21_TeamPCP-48h-Multi-Vector-SupplyChain,StepSecurity 2026-05-18
